"217125,217685","377888,378319","11865,12242"
,"378404,378781","11937,12242"
"217800,221339","378964,379728","11958,12242"
,"379794,380207","12000,12242"
"221817,222959","380253,381779","12006,12242"
,"382016,383536","12048,12242"
"223139,223261","383710,384726","12063,12242"
,"384926,385372","12078,12242"
"223490,223876","385386,38678","12108,12242"
,"386780,38764","12526,12645"
"224027,224455","387697,388467","12481,1257"
,"388451,388678","12687,12824"
"224664,226508","388807,389541","12258,12776"
,"389538,389717","12339,12776"
"226854,228929","389813,39043","12453,12776"
,"390529,391473","12474,12776"
"229720,229824","391604,393052","12573,12776"
,"393086,394246","12600,12776"
"230840,231766","394264,395529","12691,12783"
,"395602,396111","12694,12783"
"232662,233477","396208,396927","12808,12918"
,"396964,397299","12737,12838"
"233560,233865","397340,398053","12866,13051"
,"398210,399652","12866,13114"
"234916,234978","399645,400979","12780,12896"
,"400997,401299","12953,13078"
"235083,235409","401386,40158","13111,13212"
,"401619,402539","13111,13227"
"235524,23702","402641,40306","13111,1323"
,"403279,403725","13157,13252"
"238119,238229","403743,404198","13395,13487"
,"404365,404994","13423,13566"
"238663,238755","405221,405607","13423,13608"
,"405680,406441","13423,1362"
"240178,240267","406637,408103","13625,13738"
,"408116,408937","13668,1376"
"241435,241686","408954,409931","13668,13775"
,"409944,41186","13668,13793"
"242414,242524","411992,412363","13668,13811"
,"412457,412825","13668,13859"
"243171,243254","412849,413964","13668,13868"
,"414095,41476","13668,13946"
"244140,24425","414928,415227","12918,13886"
,"415224,416168","12945,13886"
"244684,244776","416203,416652","13089,13886"
,"416796,417479","13173,13886"
"246199,246288","417535,41796","13296,13886"
,"417963,418763","13356,13886"
"247456,247707","418891,419373","13404,13886"
,"419544,420002","13473,13886"
"248555,249013","419999,420331","13590,13886"
,"420335,421447","13608,13886"
"249112,249165","421469,424096","13638,13886"
,"424130,426064","14014,14118"
"249541,250563","426190,426606","14054,14146"
,"426597,426995","14054,14158"
"250661,253054","427104,428111","14115,14207"
,"428127,428507","14115,14282"
"253200,254573","428576,428968","14115,14336"
,"428981,429403","14115,14354"
"254707,25578","429630,432095","14115,14387"
,"433153,434745","14115,14501"
"256491,256964","434945,435817","14115,14519"
,"436161,436352","14115,14522"
"257109,258458","436379,437188","14333,14437"
,"437482,438882","14138,14368"
"258739,258822","439009,439212","14159,14368"
,"439214,439624","14168,14368"
"259175,259309","439677,439976","14174,14368"
,"440056,44061","14186,14368"
"259477,260892","440758,44157","14270,14368"
,"441622,442872","14276,14368"
"261349,261426","442869,4433","14503,14604"
,"443303,443851","14627,14731"
"261768,262061","444031,444888","13795,14814"
,"445049,44701","13828,14814"
"262308,262367","447010,447474","13843,14814"
,"447471,447791","13873,14814"
"262421,262576","447804,44891","13912,14814"
,"448926,451508","14065,14814"
"262657,263262","451531,452406","14356,14814"
,"452524,453093","14416,14814"
"263366,263515","453107,453853","14479,14814"
,"454534,456936","14488,14814"
"264432,264902","457021,458913","14551,14814"
,"459681,465722","14557,14814"
"265029,265454","465934,466419","14623,14814"
,"466517,467362","14674,14814"
"265494,266183","467519,468136","14962,15183"
,"468169,469437","14934,15065"
"266303,266374","469575,470078","14943,15065"
,"470122,472158","14964,15065"
"266431,266931","472330,472644","15376,15507"
,"472781,47371","15394,15507"
"267010,267372","473936,476716","15618,15737"
,"476960,478447","15618,1577"
"268374,268949","478721,47971","14792,15874"
,"479765,481153","14795,15874"
"268991,269116","481250,482701","14804,15874"
,"482713,482868","15092,15874"
"269634,269729","483166,483891","15098,15874"
,"483934,484599","15191,15874"
"270648,270977","484620,485375","15218,15874"
,"485493,487652","15299,15874"
"271051,271158","487649,488797","15344,15874"
,"488802,489749","15383,15874"
"271257,271349","489905,4915","15401,15874"
,"491634,492917","15431,15874"
"271480,272502","492918,494018","15560,15874"
,"494011,495561","15602,15874"
"273003,276557","496381,497919","15683,15874"
,"498171,50024","15716,15874"
"276728,280333","500306,500779","15964,16065"
,"500799,501284","16350,16439"
"280410,280955","501312,501617","16391,1648"
,"501693,501959","16488,16586"
"282063,282128","502198,502362","16668,16781"
,"502424,50266","16668,16826"
"282755,284227","502899,504629","16668,16847"
,"504674,504997","16703,16822"
"285542,28564","504972,505277","16703,1684"
,"505351,506223","16798,1689"
"286219,287718","506368,506997","16798,16953"
,"507723,508733","16988,17092"
"287853,288992","509400,510287","16988,17107"
,"510190,511212","16988,17113"
"289139,289555","511215,511562","16988,17119"
,"511966,512208","16988,17137"
"290186,290521","512291,513268","17116,17229"
,"514004,514381","17116,17241"
"290593,291228","514681,515058","17116,1728"
,"515391,51575","17223,17345"
"291312,293198","516076,516636","16219,17325"
,"516746,518446","16240,17325"
"294739,294891","518597,5197","16294,17325"
,"519789,520268","16366,17325"
"297842,29791","520426,520791","16381,17325"
,"520961,521536","16396,17325"
"299607,300578","521601,521771","16408,17325"
,"521863,522591","16411,17325"
"303824,303901","522628,523521","16459,17325"
,"523719,525713","16495,17325"
"304191,304334","525813,526688","16573,17325"
,"526754,527512","16663,17325"
"309865,310719","527580,528488","16726,17325"
,"528563,530323","16771,17325"
"310932,311645","530515,531108","16780,17325"
,"531294,532253","16786,17325"
"311830,313662","532328,532552","17086,17325"
,"532603,534111","17137,17325"
"314984,315823","534307,534756","17155,17325"
,"534753,535421","17191,17325"
"316056,316775","535428,536078","17510,17614"
,"536187,538247","17810,17899"
"316873,318375","538251,538853","17904,18038"
,"538881,539348","17904,18116"
"318419,318487","539365,539763","17904,18122"
,"539774,540424","17904,18152"
"319009,319158","540421,541467","18082,18174"
,"541483,541776","18188,18301"
"319235,319528","541791,543062","18321,18416"
,"543202,544137","18321,18437"
"321149,321208","544923,545501","18340,18549"
,"545609,546289","18340,18555"
"321657,321722","546314,546673","18144,18356"
,"546680,547138","18165,18356"
"323557,3237","547520,549337","18713,18802"
,"549438,549869","18944,19042"
"326149,326214","549916,551346","18944,19069"
,"551467,552282","18944,19081"
"326618,326698","552563,552931","18985,19074"
,"553078,554493","18899,19048"
"327519,327578","554624,555628","18911,19048"
,"555660,556976","18923,19048"
"327618,327905","557178,55793","18935,19048"
,"558037,55848","19207,19329"
"328759,328836","558526,560187","19207,19344"
,"560443,561774","19207,19416"
"329556,329966","561819,562559","19207,19425"
,"562789,564264","17344,19323"
"330383,330637","564257,565753","17380,19323"
,"565764,567014","17467,19323"
"330902,330964","567030,569081","17512,19323"
,"569094,569948","17518,19323"
"331985,332131","570008,570838","17536,19323"
,"570916,571185","17554,19323"
"332222,332287","571204,572559","17566,19323"
,"572600,573568","17569,19323"
"332446,332688","573740,575062","17596,19323"
,"575166,576437","17653,19323"
"332989,333132","576403,577584","17665,19323"
,"577632,578648","17671,19323"
"333922,333984","578886,580079","17692,19323"
,"580119,581039","17704,19323"
"334182,335195","581150,5815","17755,19323"
,"581519,582505","17776,19323"
"335620,336426","582526,583047","17785,19323"
,"583072,583452","17929,19323"
"336985,337161","583507,584757","17965,19323"
,"585015,585962","17980,19323"
"337428,338363","586329,586994","17989,19323"
,"587012,589033","17995,19323"
"338614,339087","589066,589362","18001,19323"
,"589406,590248","18031,19323"
"339270,340055","590324,591355","18064,19323"
,"591412,592047","18076,19323"
"340278,340952","592257,593438","18079,19323"
,"593528,595006","18139,19323"
"341065,341754","595135,595842","18142,19323"
,"595843,596538","18154,19323"
"341967,342554","596580,59762","18196,19323"
,"598020,598925","18268,19323"
"343101,343172","598968,600344","18280,19323"
,"600837,601148","18334,19323"
"343873,343929","601149,601466","18379,19323"
,"601463,602218","18382,19323"
"345847,345957","602208,60293","18430,19323"
,"602909,603535","18463,19323"
"346377,347036","603536,60412","18520,19323"
,"604121,605404","18529,19323"
"348586,349065","605401,606042","18607,19323"
,"606039,60722","18649,19323"
"349401,350228","607372,608199","18757,19323"
,"608184,60848","18835,19323"
"350392,351264","608557,609588","18838,19323"
,"609629,610924","18844,19323"
"351459,355505","611240,612634","19003,19323"
,"612678,613406","19075,19323"
"356567,356872","613836,615299","19090,19323"
,"615353,615811","19105,19323"
"357290,357367","615825,616577","19159,19323"
,"616742,616951","19195,19323"
"358183,358359","616973,617629","19371,19478"
,"617660,618844","19439,19585"
"359648,35971","618932,62038","19447,19539"
,"620805,623135","19790,19885"
"360172,360507","623251,624423","19790,19891"
,"624682,625395","19311,19922"
"361620,366272","625463,626488","19416,19922"
,"626506,628971","19449,19922"
"366508,367032","629088,630491","19491,19922"
,"630629,631042","19509,19922"
"367248,367532","631045,632811","19518,19922"
,"632811,633581","19572,19922"
"367667,367735","633709,634251","19587,19922"
,"634479,635279","19593,19922"
"367898,369373","635317,636423","19596,19922"
,"636440,637717","19674,19922"
"370032,370403","638165,638692","19692,19922"
,"638781,639482","19800,19922"
"370446,370634","639558,640106","19809,19922"
,"640300,640632","19919,20047"
"370934,371083","640625,641215","19974,20066"
,"641208,642308","19924,20256"
"374172,374342","642414,642914","20011,20256"
,"642962,643348","20119,20256"
"374736,37481","643400,643744","20125,20256"
,"643891,645231","20131,20256"
"377270,377464","645397,645858","20308,20406"
,"645878,64759","20308,20616"
"378964,379728","647587,649404","20308,20631"
,"649520,649819","20308,20709"
"379794,380207","649864,651633","20308,20847"
,"651794,65242","20308,21015"
"380324,380419","652589,653044","20308,21183"
,"653041,653982","20308,21225"
"381242,381343","654078,654611","20308,21345"
,"654608,65485","20308,21357"
"381497,381625","654957,656708","20308,21426"
,"656749,657243","20217,20339"
"382016,383536","657323,658465","20561,20656"
,"658572,659027","20661,20762"
"383710,384726","659083,659475","20647,20769"
,"659572,660312","20653,20769"
"384926,385372","660398,660676","20766,20855"
,"660692,660958","20766,20879"
"385659,38678","660996,661439","20766,209"
,"661470,662171","20766,20906"
"387697,388467","662257,663936","20766,20921"
,"664242,66899","20766,20924"
"391354,391473","669086,669361","20833,20931"
,"669423,66995","20990,21082"
"391604,393052","670309,672339","21245,21523"
,"672341,672793","21332,21523"
"393489,393545","672794,673855","21335,21523"
,"673870,674178","21344,21523"
"395602,396111","674205,675473","21350,21523"
,"675563,676267","21368,21523"
"396964,397299","676372,676788","21575,21664"
,"676802,677395","21671,21769"
"397493,397576","678494,679123","22020,22118"
,"679763,680296","22072,22215"
"398210,399652","680360,681277","22306,22464"
,"681543,683423","22306,22512"
"399720,400979","683519,684247","22301,22393"
,"684390,68504","22409,22546"
"401386,40158","685083,686903","22436,22546"
,"687138,688529","22454,22546"
"402187,402348","688619,689458","22457,22546"
,"689541,689825","22583,22672"
"402641,40306","689923,690873","22583,22684"
,"690897,691538","22583,22711"
"403279,403725","691581,694271","22820,22912"
,"694317,694964","22787,22894"
"404917,404994","694973,695509","22973,23065"
,"695496,696416","23032,23202"
"405221,405607","696606,696815","23032,23226"
,"696883,69759","23032,2325"
"406259,406372","697634,698197","21547,23085"
,"698317,698733","21592,23085"
"406637,408103","698785,69942","21652,23085"
,"699410,700306","21895,23085"
"408416,408937","700537,700821","21904,23085"
,"700876,701184","21925,23085"
"409560,409931","701247,702062","22129,23085"
,"702088,702954","22183,23085"
"410536,410607","703128,703691","22204,23085"
,"703688,703951","22363,23085"
"411992,412363","703961,704338","22390,23085"
,"704452,705387","22528,23085"
"412830,412928","705380,70615","22576,23085"
,"706408,707292","22729,23085"
"414050,41476","707310,707486","22792,23085"
,"707612,70822","22801,23085"
"415224,416168","709134,709562","22846,23085"
,"709601,70981","22867,23085"
"417243,417479","709829,710749","22954,23085"
,"711121,711435","23132,23299"
"417535,41796","711428,712195","23132,23329"
,"712208,71248","23132,23365"
"418891,419373","712483,713244","23132,23491"
,"713260,714306","23132,23542"
"419675,419785","714353,716428","23132,23545"
,"716450,717673","23132,23605"
"420176,420331","717670,718449","23132,23611"
,"718478,719266","23132,23617"
"421469,424096","719291,719626","23132,23833"
,"719653,720504","23132,23848"
"426241,426606","720464,721291","23132,23902"
,"721301,721801","23132,23953"
"426924,426995","721824,723737","23057,2335"
,"723750,724658","23066,2335"
"427827,428111","724896,725759","23156,2335"
,"726034,726393","23186,2335"
"428576,428968","726413,728269","23207,2335"
,"728282,728581","23443,23559"
"430161,432095","728600,72901","23467,23559"
,"729026,730072","23480,23578"
"432480,432584","730074,730496","23665,23775"
,"730516,731751","23665,23811"
"434479,434544","731765,732001","23572,23703"
,"732022,733014","23581,23703"
"436161,436352","733017,734564","23599,23703"
,"734570,735973","23612,23803"
"436656,436802","735996,737162","23721,2387"
,"737269,737733","23745,2387"
"436907,437188","737743,738171","23757,2387"
,"738191,739711","24365,24493"
"437482,438882","739723,740598","24365,24577"
,"740610,741899","24365,24583"
"439214,439624","741918,742304","24376,24465"
,"742276,742557","24376,24471"
"440153,440242","742578,742979","24887,25009"
,"742991,743401","24887,25024"
"440758,44157","743418,743714","24194,24934"
,"743782,745434","24446,24934"
"441749,441934","745437,746543","24545,24934"
,"746530,747222","24566,24934"
"442253,442453","747219,74852","24632,24934"
,"748537,749205","24647,24934"
"442647,442733","749219,749863","24698,24934"
,"749985,750311","24740,24934"
"444143,444397","750311,750634","24815,24934"
,"750680,751327","24846,24995"
"446483,44701","751598,753328","24867,24995"
,"753490,755295","24876,24995"
"447471,447791","755308,756036","25113,2522"
,"756079,756291","25128,2522"
"452524,453093","756494,756637","25236,25361"
,"756738,758543","24950,25351"
"453155,453853","758656,759396","25010,25351"
,"759479,759958","25061,25351"
"454534,456936","759972,76031","25067,25351"
,"760455,760859","25091,25351"
"457021,458913","761552,763468","25130,25351"
,"763798,764307","25169,25351"
"459681,465722","764465,765469","25211,25351"
,"765683,766354","25398,25526"
"466065,466205","766351,766797","25398,25535"
,"766810,767742","25398,25568"
"466517,467362","767766,769619","25730,25831"
,"769639,771012","25828,25917"
"467936,468136","771026,771685","25828,25986"
,"771949,772326","25351,25839"
"468508,468561","772310,772999","25417,25839"
,"772996,7737","25450,25839"
"468617,468766","773715,775715","25483,25839"
,"775744,776247","25636,25839"
"468856,468936","776398,776697","25678,25839"
,"776761,777102","25723,25839"
"469575,470078","777209,777496","25738,25839"
,"777493,777699","26082,26201"
"470227,470292","777692,778207","26046,26177"
,"778262,778558","26049,26177"
"471512,471592","778654,77949","26064,26177"
,"779616,780296","26182,26334"
"472781,47371","780377,780988","26232,26339"
,"781103,781924","26370,26465"
"473936,476716","781896,782801","26370,26468"
,"782794,783774","26386,26643"
"476960,478447","783901,784788","25862,26665"
,"784788,785747","25889,26665"
"478721,47971","785754,786362","25988,26665"
,"786372,786992","25997,26665"
"479765,481153","787320,788576","26000,26665"
,"788642,789514","26036,26665"
"481250,482701","789520,790509","26165,26665"
,"790662,79196","26177,26665"
"486062,486133","791977,792867","26222,26665"
,"792879,793754","26333,26665"
"489905,4915","793777,79503","26336,26665"
,"795034,796062","26354,26665"
"491669,491836","796075,797193","26393,26665"
,"797353,798105","26459,26665"
"492501,492917","798141,798788","26528,26665"
,"798828,799817","26686,26796"
"493242,494018","799996,800925","27059,27226"
,"800965,801297","26983,27072"
"494852,495001","801336,802202","27445,27552"
,"802356,802739","27445,27579"
"495259,495561","803201,803548","26628,27467"
,"803745,804212","26640,27467"
"498171,50024","804382,804729","26646,27467"
,"804887,805765","26724,27467"
"500799,501284","805784,806596","26760,27467"
,"806770,807255","26763,27467"
"501436,50154","807255,807689","26790,27467"
,"807976,810792","26838,27467"
"501864,501959","810985,81162","26841,27467"
,"811813,813189","26847,27467"
"502088,502192","813451,817878","26877,27467"
,"817914,818762","26889,27467"
"502480,502539","818789,819265","26901,27467"
,"819389,820039","26907,27467"
"502899,504629","820145,821035","26958,27467"
,"821070,821771","26973,27467"
"505537,506223","821886,822527","27051,27467"
,"822611,823531","27069,27467"
"507883,507969","823638,824168","27105,27467"
,"824423,824884","27111,27467"
"508407,508733","824936,826396","27165,27467"
,"826752,827513","27213,27467"
"509019,509138","827666,828016","27306,27467"
,"828168,830108","27315,27467"
"509676,510287","830259,830897","27330,27467"
,"831025,833073","27357,27467"
"511215,511562","833117,833587","27540,27638"
